4.941687592463495093e-08
9.048783056186948670e-09
9.000626022270807880e-08
3.014427107927986071e-08
9.689238567034408334e-08
2.548398114754490962e-08
2.715467672942395438e-08
4.507362660888247774e-08
6.683834641307839775e-08
5.141948022924225370e-08
3.435939532892007264e-08
2.364830820056340599e-08
3.315257401936833048e-08
5.594721841362115811e-08
4.050427548918378307e-08
1.082029328358657949e-07
3.949143234649454826e-08
3.093952116728360124e-08
3.661832437273915275e-08
1.031481176028137270e-07
2.254891739994491218e-08
6.044910350055943127e-08
2.669584553416370909e-08
5.419159521125038736e-08
5.974989392143470468e-08
3.746110976976524398e-08
8.777748305988097854e-09
2.564230250357013574e-08
1.494294821213770774e-07
6.980698685765673872e-08
2.310986957354543847e-08
1.491609111781144748e-07
2.042033564464418305e-08
3.751924992911881418e-08
3.614406907104239508e-08
2.329260695432822104e-08
4.758332750043337001e-08
3.822481531301491486e-08
3.865547881787279039e-08
1.745185684853822750e-08
1.342867506082257023e-08
1.824107087600168597e-08
2.261679554749207455e-08
5.502278455082887376e-08
5.561203764159472485e-08
6.109178229962708429e-08
6.047741862857947126e-08
3.008395310644118581e-08
8.783274552115472034e-08
4.467626268933599931e-08
8.144228047513024649e-08
3.686493244003941072e-08
3.206105247954837978e-08
7.412615588009430212e-08
9.588396210347127635e-08
5.087782284363129293e-08
5.503531497197400313e-08
7.484047159778128844e-08
6.469524294061557157e-08
1.270506828632278484e-07
3.341251897381880553e-08
3.447194529826447251e-08
6.759280068990847212e-08
4.051126012427630485e-08
2.752972605435388687e-08
3.700679940266127232e-08
9.990873195420135744e-08
3.364238665426455555e-08
2.430329004710074514e-08
3.232889156379314954e-08
3.168501194750206196e-08
3.641087076289295510e-08
1.064975165832038329e-07
8.898663850231969263e-08
1.175370112349582996e-08
6.234877503175084712e-08
1.570051999522092956e-08
2.260058451497570786e-08
2.884563521377003781e-08
3.165786921499602613e-08
5.481697584741596074e-08
7.273384738937238581e-08
5.599151364776844275e-08
2.379395525053951133e-08
4.312838086661940906e-08
2.515406194447677990e-08
3.537575565815131995e-08
2.762806339262624533e-08
5.783480716559097345e-08
7.665647672183695249e-08
